pfam_id	go_id
PF02900	0008198
PF02900	0016491
PF02900	0006725
PF02901	0003824
PF02902	0008234
PF02902	0006508
PF02903	0004553
PF02903	0005975
PF02905	0003677
PF02905	0003688
PF02905	0006260
PF02905	0006275
PF02905	0045893
PF02905	0042025
PF02907	0008236
PF02907	0006508
PF02907	0019087
PF02909	0045892
PF02910	0016491
PF02910	0055114
PF02911	0016742
PF02911	0009058
PF02912	0000166
PF02912	0004826
PF02912	0005524
PF02912	0006432
PF02912	0005737
PF02913	0003824
PF02913	0050660
PF02914	0003677
PF02914	0004803
PF02914	0006313
PF02914	0015074
PF02915	0016491
PF02915	0046872
PF02915	0055114
PF02916	0006260
PF02917	0003950
PF02917	0009405
PF02917	0005576
PF02918	0009405
PF02918	0005576
PF02919	0003677
PF02919	0003917
PF02919	0006265
PF02919	0005694
PF02920	0003677
PF02920	0008907
PF02920	0015074
PF02921	0008121
PF02921	0055114
PF02922	0004553
PF02922	0005975
PF02924	0019028
PF02925	0046797
PF02926	0003723
PF02927	0008810
PF02927	0005975
PF02928	0005634
PF02929	0004565
PF02929	0005975
PF02929	0009341
PF02931	0005230
PF02931	0006810
PF02931	0016020
PF02932	0006811
PF02932	0016020
PF02934	0016874
PF02935	0004129
PF02936	0004129
PF02937	0004129
PF02938	0004812
PF02938	0005524
PF02938	0005737
PF02939	0008121
PF02940	0004651
PF02940	0016740
PF02941	0015979
PF02943	0008937
PF02943	0055114
PF02944	0003677
PF02947	0005125
PF02947	0016020
PF02948	0007275
PF02948	0005578
PF02949	0004984
PF02949	0005549
PF02949	0007608
PF02949	0016020
PF02950	0008200
PF02950	0009405
PF02950	0005576
PF02951	0004363
PF02951	0006750
PF02952	0008736
PF02952	0006004
PF02952	0005737
PF02954	0003700
PF02954	0006355
PF02955	0004363
PF02955	0005524
PF02955	0006750
PF02959	0045893
PF02961	0003677
PF02962	0008704
PF02962	0019439
PF02963	0000287
PF02963	0003677
PF02963	0009036
PF02963	0009307
PF02964	0015049
PF02964	0015947
PF02965	0008705
PF02965	0009086
PF02965	0005622
PF02966	0007067
PF02966	0005681
PF02969	0006352
PF02969	0005634
PF02970	0051082
PF02970	0007021
PF02970	0005874
PF02971	0005542
PF02971	0016740
PF02971	0008152
PF02972	0030089
PF02973	0004308
PF02973	0005975
PF02975	0016638
PF02975	0009308
PF02975	0055114
PF02975	0042597
PF02976	0003677
PF02976	0004519
PF02978	0008312
PF02978	0006614
PF02978	0048500
PF02979	0003824
PF02979	0046914
PF02979	0006807
PF02980	0003677
PF02980	0009036
PF02980	0009307
PF02981	0003677
PF02981	0009036
PF02981	0009307
PF02982	0030411
PF02982	0006582
PF02983	0008236
PF02983	0006508
PF02983	0005576
PF02984	0005634
PF02985	0005515
PF02988	0004859
PF02988	0005576
PF02990	0016021
PF02993	0019028
PF02996	0051082
PF02996	0006457
PF02996	0016272
PF02998	0045893
PF03002	0005179
PF03002	0005576
PF03006	0016021
PF03007	0004144
PF03007	0045017
PF03009	0008889
PF03009	0006071
PF03012	0003968
PF03012	0019083
PF03014	0005198
PF03015	0080019
PF03016	0016020
PF03026	0019028
PF03028	0003777
PF03028	0007018
PF03028	0030286
PF03029	0000166
PF03030	0004427
PF03030	0009678
PF03030	0015992
PF03030	0016020
PF03031	0005515
PF03032	0006952
PF03032	0042742
PF03032	0005576
PF03033	0016758
PF03033	0005975
PF03033	0030259
PF03034	0006659
PF03037	0006952
PF03037	0008284
PF03039	0005143
PF03039	0008083
PF03039	0006955
PF03039	0005576
PF03040	0016021
PF03041	0019083
PF03047	0005186
PF03051	0004197
PF03051	0006508
PF03052	0019068
PF03054	0016740
PF03054	0008033
PF03054	0005737
PF03059	0030410
PF03059	0030418
PF03060	0018580
PF03060	0055114
PF03063	0016491
PF03063	0055114
PF03063	0005737
PF03065	0003824
PF03065	0005975
PF03067	0019028
PF03068	0004668
PF03068	0005509
PF03068	0005737
PF03069	0016811
PF03069	0008152
PF03071	0008375
PF03071	0006486
PF03071	0000139
PF03073	0016021
PF03074	0004357
PF03074	0006750
PF03079	0010309
PF03079	0055114
PF03081	0006887
PF03081	0000145
PF03082	0007618
PF03082	0005576
PF03083	0016021
PF03088	0016844
PF03088	0009058
PF03089	0003677
PF03089	0006310
PF03089	0005634
PF03091	0010038
PF03094	0008219
PF03094	0016021
PF03095	0019211
PF03098	0004601
PF03098	0020037
PF03098	0006979
PF03098	0055114
PF03099	0003824
PF03099	0006464
PF03100	0017003
PF03100	0017004
PF03100	0005886
PF03102	0016051
PF03104	0003887
PF03104	0006260
PF03106	0003700
PF03106	0043565
PF03106	0006355
PF03110	0003677
PF03110	0005634
PF03114	0005515
PF03114	0005737
PF03116	0006810
PF03116	0016020
PF03117	0016032
PF03117	0019033
PF03118	0003677
PF03118	0003899
PF03118	0006351
PF03119	0003911
PF03119	0006260
PF03119	0006281
PF03120	0003911
PF03120	0006260
PF03120	0006281
PF03121	0003896
PF03121	0006260
PF03122	0005198
PF03122	0019028
PF03123	0003723
PF03124	0016021
PF03125	0004888
PF03125	0007606
PF03125	0016021
PF03126	0003677
PF03126	0006352
PF03126	0016570
PF03126	0005634
PF03127	0006886
PF03127	0005622
PF03131	0003677
PF03131	0006355
PF03131	0005634
PF03133	0004835
PF03133	0006464
PF03135	0005524
PF03136	0010498
PF03136	0019941
PF03137	0005215
PF03137	0006810
PF03137	0016020
PF03139	0016163
PF03139	0009399
PF03139	0055114
PF03141	0008168
PF03142	0016758
PF03143	0005525
PF03144	0005525
PF03145	0006511
PF03145	0007275
PF03145	0005634
PF03146	0043236
PF03146	0007213
PF03146	0043113
PF03146	0005605
PF03147	0000049
PF03147	0000287
PF03147	0004826
PF03147	0005524
PF03147	0006432
PF03147	0008033
PF03148	0000226
PF03148	0005874
PF03150	0016491
PF03150	0055114
PF03152	0006511
PF03153	0006367
PF03153	0005672
PF03155	0016758
PF03155	0005789
PF03157	0045735
PF03159	0003676
PF03159	0004527
PF03159	0005622
PF03160	0007154
PF03160	0016021
PF03161	0004519
PF03165	0006355
PF03165	0005622
PF03166	0006355
PF03166	0005622
PF03169	0055085
PF03170	0006011
PF03170	0016020
PF03171	0016491
PF03171	0016706
PF03171	0055114
PF03172	0005634
PF03175	0000166
PF03175	0003677
PF03175	0003887
PF03175	0008408
PF03175	0006260
PF03176	0016020
PF03178	0003676
PF03178	0005634
PF03179	0016820
PF03179	0015992
PF03179	0016471
PF03184	0003676
PF03185	0015269
PF03185	0006813
PF03185	0016020
PF03186	0048472
PF03186	0009236
PF03186	0016021
PF03188	0016021
PF03193	0003924
PF03193	0005525
PF03199	0004363
PF03199	0005524
PF03199	0006750
PF03200	0004573
PF03200	0009311
PF03201	0018537
PF03201	0047068
PF03201	0015948
PF03201	0055114
PF03206	0009399
PF03211	0030570
PF03211	0005576
PF03213	0019031
PF03214	0016866
PF03214	0030244
PF03216	0019013
PF03219	0005471
PF03219	0005524
PF03219	0006810
PF03219	0016021
PF03220	0019012
PF03223	0015078
PF03223	0015991
PF03223	0033180
PF03224	0046961
PF03224	0015991
PF03224	0000221
PF03228	0019028
PF03229	0019050
PF03232	0006744
PF03232	0055114
PF03233	0019089
PF03234	0019901
PF03239	0055085
PF03239	0016020
PF03242	0006950
PF03243	0018836
PF03243	0046413
PF03244	0015979
PF03244	0009522
PF03244	0009538
PF03246	0003723
PF03246	0019013
PF03248	0016021
PF03249	0016021
PF03250	0005523
PF03250	0005856
PF03253	0015204
PF03253	0071918
PF03253	0016021
PF03254	0008107
PF03254	0042546
PF03254	0016020
PF03255	0003989
PF03255	0006633
PF03255	0009317
PF03260	0005576
PF03261	0016534
PF03261	0016533
PF03265	0004531
PF03265	0006259
PF03266	0005524
PF03266	0016740
PF03266	0019204
PF03271	0008017
PF03272	0016032
PF03273	0019048
PF03273	0019031
PF03274	0016032
PF03274	0045893
PF03275	0008767
PF03276	0019028
PF03278	0009405
PF03279	0016746
PF03279	0009244
PF03279	0016021
PF03280	0051082
PF03280	0006457
PF03280	0016020
PF03284	0017000
PF03285	0008360
PF03285	0016020
PF03286	0019031
PF03287	0016032
PF03293	0003677
PF03293	0003899
PF03293	0019083
PF03294	0003700
PF03298	0005179
PF03298	0005576
PF03301	0004833
PF03301	0005506
PF03301	0016491
PF03301	0019441
PF03301	0055114
PF03306	0047605
PF03306	0019751
PF03307	0019049
PF03309	0004594
PF03310	0003677
PF03311	0035556
PF03311	0016020
PF03315	0003941
PF03315	0051539
PF03315	0006094
PF03320	0042132
PF03320	0006071
PF03320	0006094
PF03323	0009847
PF03323	0016021
PF03324	0019079
PF03325	0030337
PF03325	0019079
PF03326	0006355
PF03327	0003677
PF03327	0019069
PF03328	0016830
PF03328	0006725
PF03331	0008759
PF03331	0009245
PF03332	0004615
PF03332	0019307
PF03332	0005737
PF03333	0006355
PF03334	0005451
PF03334	0015672
PF03334	0015992
PF03335	0005198
PF03337	0016032
PF03340	0046677
PF03341	0004482
PF03341	0006370
PF03345	0004579
PF03345	0018279
PF03345	0005789
PF03347	0019836
PF03347	0005576
PF03348	0016020
PF03352	0008725
PF03352	0006284
PF03355	0006355
PF03357	0015031
PF03359	0007267
PF03360	0015018
PF03360	0016020
PF03361	0006355
PF03362	0006355
PF03366	0006355
PF03366	0005634
PF03367	0008270
PF03368	0016891
PF03370	0005515
PF03373	0019865
PF03374	0003677
PF03376	0016020
PF03378	0005515
PF03379	0015232
PF03379	0015886
PF03379	0017004
PF03379	0016020
PF03381	0016020
PF03387	0006355
PF03388	0016020
PF03389	0009291
PF03390	0008514
PF03390	0015711
PF03390	0016021
PF03391	0005198
PF03391	0019028
PF03393	0019068
PF03393	0019031
PF03395	0005198
PF03395	0019012
PF03396	0003677
PF03396	0003899
PF03396	0019083
PF03400	0003677
PF03400	0004803
PF03400	0006313
PF03401	0030288
PF03402	0016503
PF03402	0007186
PF03402	0016021
PF03403	0003847
PF03403	0016042
PF03404	0016491
PF03404	0030151
PF03404	0055114
PF03405	0045300
PF03405	0006631
PF03405	0055114
PF03408	0019031
PF03410	0004222
PF03410	0008270
PF03410	0019067
PF03411	0004252
PF03411	0006508
PF03411	0030288
PF03412	0005524
PF03412	0008233
PF03412	0006508
PF03412	0016021
PF03414	0016758
PF03414	0005975
PF03414	0016020
PF03417	0042318
PF03418	0008233
PF03418	0006508
PF03418	0009847
PF03419	0004190
PF03419	0006508
PF03419	0030436
PF03422	0030246
PF03423	2001070
PF03424	0008810
PF03424	0030245
PF03425	0008810
PF03425	0030245
PF03427	0004568
PF03427	0006032
PF03431	0003968
PF03431	0019079
PF03435	0016491
PF03435	0055114
PF03441	0003913
PF03441	0006281
PF03444	0003677
PF03444	0006355
PF03445	0008773
PF03446	0004616
PF03446	0006098
PF03446	0055114
PF03447	0016491
PF03447	0050661
PF03447	0055114
PF03449	0003677
PF03449	0032784
PF03453	0032324
PF03454	0032324
PF03459	0005215
PF03459	0005524
PF03459	0016820
PF03459	0006810
PF03459	0043190
PF03460	0016491
PF03460	0055114
PF03461	0003684
PF03461	0004386
PF03461	0005524
PF03461	0006281
PF03462	0016149
PF03462	0006415
PF03462	0005737
PF03473	0003824
PF03473	0030151
PF03473	0030170
PF03480	0006810
PF03480	0030288
PF03483	0003723
PF03483	0004826
PF03484	0000287
PF03484	0003723
PF03484	0005524
PF03484	0006432
PF03485	0000166
PF03485	0004814
PF03485	0005524
PF03485	0006420
PF03485	0005737
PF03488	0005179
PF03488	0005576
PF03490	0047396
PF03490	0006650
PF03491	0005335
PF03491	0006836
PF03491	0005887
PF03492	0008168
PF03493	0015269
PF03493	0006813
PF03493	0016020
PF03494	0016021
PF03495	0009405
PF03495	0005576
PF03496	0009405
PF03496	0005576
PF03497	0008294
PF03497	0009405
PF03497	0005576
PF03498	0009405
PF03502	0009279
PF03503	0005201
PF03504	0005201
PF03505	0009405
PF03505	0005576
PF03509	0007154
PF03509	0005922
PF03510	0004197
PF03510	0006508
PF03512	0009044
PF03512	0005975
PF03513	0015643
PF03513	0030153
PF03515	0009405
PF03516	0005198
PF03519	0009306
PF03521	0005249
PF03521	0006813
PF03521	0008076
PF03522	0005215
PF03522	0006811
PF03522	0016020
PF03523	0005044
PF03523	0006898
PF03523	0016020
PF03525	0007131
PF03526	0015643
PF03526	0030153
PF03528	0005096
PF03528	0008083
PF03529	0003700
PF03529	0007275
PF03529	0005634
PF03530	0016286
PF03530	0006813
PF03530	0016021
PF03533	0003677
PF03533	0007131
PF03539	0004190
PF03539	0006508
PF03540	0006352
PF03540	0005634
PF03542	0005096
PF03542	0043547
PF03543	0004197
PF03543	0009405
PF03544	0008565
PF03544	0015031
PF03544	0016020
PF03544	0030288
PF03547	0055085
PF03547	0016021
PF03549	0005515
PF03550	0015031
PF03550	0009279
PF03552	0016760
PF03552	0030244
PF03552	0016020
PF03553	0016021
PF03554	0019031
PF03557	0019048
PF03558	0019028
PF03561	0004037
PF03561	0000256
PF03562	0004553
PF03567	0008146
PF03567	0016021
PF03568	0008233
PF03568	0006508
PF03568	0005634
PF03572	0008236
PF03572	0006508
PF03573	0015288
PF03573	0006810
PF03573	0016021
PF03574	0003677
PF03574	0004252
PF03574	0043158
PF03575	0008236
PF03575	0006508
PF03577	0016805
PF03577	0006508
PF03579	0016020
PF03579	0016021
PF03579	0048222
PF03581	0019073
PF03583	0004806
PF03583	0016042
PF03584	0045893
PF03584	0042025
PF03585	0045893
PF03585	0042025
PF03586	0004197
PF03586	0008242
PF03587	0008168
PF03588	0008914
PF03588	0030163
PF03589	0003677
PF03589	0006355
PF03590	0004071
PF03590	0006529
PF03590	0005737
PF03592	0006323
PF03594	0042925
PF03594	0042919
PF03594	0016021
PF03595	0055085
PF03595	0016021
PF03598	0018492
PF03598	0006084
PF03600	0055085
PF03600	0016021
PF03601	0016021
PF03602	0008168
PF03602	0031167
PF03603	0003887
PF03603	0008408
PF03603	0006260
PF03604	0003677
PF03604	0003899
PF03604	0006351
PF03605	0015556
PF03605	0015740
PF03605	0016021
PF03606	0016021
PF03607	0035556
PF03608	0009401
PF03608	0016021
PF03609	0009401
PF03609	0016021
PF03610	0009401
PF03610	0016021
PF03611	0009401
PF03611	0016021
PF03612	0008982
PF03612	0009401
PF03612	0016021
PF03613	0009401
PF03613	0016021
PF03614	0003700
PF03614	0006355
PF03615	0003677
PF03615	0006355
PF03616	0015501
PF03616	0015813
PF03616	0016021
PF03618	0005524
PF03618	0016772
PF03623	0004713
PF03623	0004871
PF03623	0006468
PF03623	0007172
PF03623	0005925
PF03626	0016021
PF03627	0030246
PF03627	0007155
PF03630	0004594
PF03630	0005524
PF03630	0015937
PF03632	0003824
PF03632	0005975
PF03636	0003824
PF03636	0005975
PF03639	0052861
PF03639	0052862
PF03639	0016998
PF03643	0007034
PF03643	0030904
PF03644	0033925
PF03644	0005737
PF03647	0016020
PF03648	0046559
PF03648	0045493
PF03652	0016788
PF03652	0006281
PF03652	0006310
PF03652	0006974
PF03652	0005737
PF03661	0016021
PF03662	0016798
PF03662	0016020
PF03664	0046556
PF03664	0046373
PF03668	0005524
PF03678	0005198
PF03678	0019028
PF03688	0019028
PF03689	0019028
PF03694	0016021
PF03699	0016021
PF03700	0008565
PF03700	0006886
PF03702	0005524
PF03702	0016773
PF03702	0006040
PF03702	0009254
PF03708	0019031
PF03709	0016831
PF03710	0008882
PF03711	0003824
PF03714	0030246
PF03714	0005975
PF03717	0008658
PF03718	0004553
PF03719	0003735
PF03719	0006412
PF03719	0005622
PF03719	0005840
PF03720	0016616
PF03720	0051287
PF03720	0055114
PF03721	0016616
PF03721	0051287
PF03721	0055114
PF03726	0000175
PF03726	0003723
PF03726	0006396
PF03727	0005524
PF03727	0016773
PF03727	0005975
PF03728	0003677
PF03728	0008270
PF03728	0006260
PF03730	0003677
PF03730	0004003
PF03730	0006303
PF03734	0016740
PF03739	0016021
PF03740	0033856
PF03740	0008615
PF03740	0005737
PF03741	0016021
PF03742	0045158
PF03742	0017004
PF03742	0009512
PF03744	0005524
PF03744	0042410
PF03744	0009102
PF03748	0001539
PF03748	0006935
PF03748	0009425
PF03759	0005089
PF03760	0009790
PF03762	0030704
PF03764	0005525
PF03767	0003993
PF03768	0005576
PF03769	0005576
PF03770	0008440
PF03775	0000902
PF03776	0032955
PF03776	0051301
PF03783	0030288
PF03784	0006952
PF03785	0008233
PF03785	0006508
PF03786	0008927
PF03786	0006064
PF03788	0016021
PF03789	0003677
PF03789	0005634
PF03790	0003677
PF03790	0005634
PF03791	0003677
PF03791	0005634
PF03792	0003700
PF03792	0005634
PF03793	0008658
PF03796	0003678
PF03796	0005524
PF03796	0006260
PF03798	0016021
PF03800	0007067
PF03800	0000775
PF03802	0051191
PF03807	0016491
PF03807	0055114
PF03808	0009058
PF03810	0008565
PF03810	0006886
PF03810	0005643
PF03811	0006313
PF03812	0015649
PF03812	0008643
PF03812	0046411
PF03812	0016021
PF03814	0008556
PF03814	0006813
PF03814	0005886
PF03817	0016020
PF03820	0008324
PF03820	0006812
PF03820	0055085
PF03820	0016020
PF03821	0016021
PF03822	0007165
PF03823	0007217
PF03824	0015087
PF03824	0015099
PF03824	0046872
PF03824	0006824
PF03824	0015675
PF03824	0055085
PF03824	0016021
PF03827	0016499
PF03827	0007186
PF03827	0007631
PF03827	0016021
PF03829	0008982
PF03829	0009401
PF03829	0005737
PF03830	0008982
PF03830	0009401
PF03830	0005737
PF03832	0006605
PF03832	0007165
PF03833	0003887
PF03834	0003684
PF03834	0004519
PF03834	0006281
PF03834	0005634
PF03835	0003684
PF03835	0006289
PF03835	0005634
PF03836	0005099
PF03836	0007264
PF03836	0005622
PF03837	0003677
PF03837	0006259
PF03838	0006281
PF03838	0006310
PF03838	0005737
PF03839	0008565
PF03839	0015031
PF03839	0016021
PF03840	0015450
PF03840	0009306
PF03840	0016021
PF03842	0015708
PF03843	0019867
PF03845	0009847
PF03845	0016021
PF03846	0009432
PF03846	0051782
PF03846	0009276
PF03847	0006352
PF03847	0005669
PF03849	0004003
PF03849	0006289
PF03849	0000439
PF03849	0005634
PF03850	0006289
PF03850	0006355
PF03850	0000439
PF03851	0004519
PF03851	0006289
PF03851	0009411
PF03852	0004519
PF03852	0006298
PF03854	0003723
PF03854	0008270
PF03857	0015643
PF03857	0030153
PF03859	0003677
PF03859	0005634
PF03861	0003723
PF03863	0046718
PF03868	0003735
PF03868	0006412
PF03868	0005622
PF03868	0005840
PF03869	0003677
PF03870	0006351
PF03871	0003677
PF03871	0003899
PF03871	0006351
PF03871	0005634
PF03872	0016989
PF03874	0003899
PF03874	0006351
PF03876	0003899
PF03876	0006351
PF03882	0005509
PF03882	0006260
PF03882	0007059
PF03882	0005737
PF03884	0008270
PF03893	0004091
PF03893	0016042
PF03894	0016832
PF03894	0005975
PF03896	0005783
PF03898	0019028
PF03900	0033014
PF03901	0016757
PF03901	0006506
PF03901	0031227
PF03910	0044423
PF03912	0015979
PF03912	0009523
PF03912	0009654
PF03912	0016020
PF03917	0004363
PF03917	0005524
PF03917	0006750
PF03919	0004484
PF03920	0005515
PF03922	0019867
PF03925	0003677
PF03925	0032297
PF03931	0006511
PF03932	0005507
PF03932	0055070
PF03934	0009306
PF03934	0016021
PF03936	0000287
PF03936	0010333
PF03936	0016829
PF03938	0051082
PF03943	0051028
PF03943	0005634
PF03945	0009405
PF03947	0003735
PF03947	0006412
PF03947	0005622
PF03947	0005840
PF03949	0016616
PF03949	0051287
PF03949	0055114
PF03950	0000166
PF03950	0004812
PF03950	0005524
PF03950	0006418
PF03950	0005737
PF03951	0004356
PF03951	0006542
PF03951	0006807
PF03952	0000287
PF03952	0004634
PF03952	0006096
PF03952	0000015
PF03953	0003924
PF03953	0005525
PF03953	0006184
PF03953	0051258
PF03953	0043234
PF03955	0031423
PF03955	0044423
PF03964	0007275
PF03964	0042600
PF03965	0003677
PF03965	0045892
PF03967	0045156
PF03967	0019684
PF03967	0030077
PF03969	0005524
PF03970	0019068
PF03971	0004450
PF03971	0006099
PF03971	0055114
PF03972	0047547
PF03972	0019543
PF03973	0030682
PF03975	0050568
PF03975	0006935
PF03977	0016829
PF03977	0006814
PF03979	0003677
PF03979	0006355
PF03982	0016747
PF03983	0008092
PF03983	0030674
PF03983	0042802
PF03983	0043130
PF03989	0003677
PF03989	0003916
PF03989	0005524
PF03989	0006265
PF03989	0005694
PF03996	0016788
PF03996	0046789
PF03996	0019064
PF03996	0019031
PF03998	0006364
PF03998	0032040
PF03999	0008017
PF03999	0000226
PF03999	0000910
PF04005	0000077
PF04005	0006281
PF04005	0030896
PF04023	0046914
PF04026	0030435
PF04029	0000287
PF04029	0050532
PF04029	0019295
PF04030	0003885
PF04030	0055114
PF04030	0016020
PF04037	0005634
PF04042	0003677
PF04042	0003887
PF04042	0006260
PF04043	0004857
PF04043	0030599
PF04045	0030833
PF04045	0005856
PF04048	0006904
PF04048	0015031
PF04048	0000145
PF04049	0030071
PF04049	0005680
PF04052	0015031
PF04052	0042597
PF04053	0005198
PF04053	0006886
PF04053	0016192
PF04053	0030117
PF04055	0003824
PF04055	0051536
PF04057	0003677
PF04057	0006260
PF04057	0005634
PF04060	0051536
PF04061	0016021
PF04062	0030833
PF04062	0034314
PF04062	0005856
PF04062	0005885
PF04065	0006355
PF04065	0005634
PF04066	0015075
PF04066	0034220
PF04066	0016021
PF04069	0005215
PF04069	0006810
PF04072	0008168
PF04072	0032259
PF04073	0002161
PF04075	0016491
PF04075	0055114
PF04077	0002143
PF04077	0005737
PF04079	0051304
PF04081	0006260
PF04081	0005634
PF04082	0003677
PF04082	0008270
PF04082	0006351
PF04082	0005634
PF04083	0006629
PF04084	0006260
PF04084	0000808
PF04084	0005634
PF04085	0008360
PF04086	0003924
PF04086	0005047
PF04086	0005525
PF04086	0006184
PF04086	0006886
PF04086	0005785
PF04088	0016560
PF04088	0005777
PF04088	0016021
PF04091	0006904
PF04091	0000145
PF04092	0016020
PF04093	0008360
PF04093	0016021
PF04095	0004516
PF04095	0009435
PF04095	0005737
PF04096	0006810
PF04096	0005643
PF04097	0006810
PF04097	0005643
PF04098	0006281
PF04098	0006310
PF04099	0006888
PF04099	0005801
PF04101	0016758
PF04101	0030246
PF04101	0005975
PF04101	0030259
PF04103	0016021
PF04104	0003896
PF04104	0006269
PF04106	0006914
PF04106	0005737
PF04107	0004357
PF04107	0006750
PF04108	0006914
PF04110	0000045
PF04110	0005737
PF04111	0006914
PF04113	0016255
PF04113	0042765
PF04114	0016021
PF04114	0042765
PF04115	0004848
PF04115	0000256
PF04116	0005506
PF04116	0016491
PF04116	0006633
PF04116	0055114
PF04117	0016021
PF04119	0006950
PF04120	0055085
PF04121	0006810
PF04121	0005643
PF04124	0017119
PF04130	0000226
PF04130	0000922
PF04130	0005815
PF04131	0047465
PF04131	0006051
PF04136	0006886
PF04136	0005801
PF04136	0016020
PF04137	0003756
PF04137	0016671
PF04137	0050660
PF04137	0055114
PF04137	0005789
PF04138	0000271
PF04138	0006810
PF04138	0016021
PF04139	0000077
PF04139	0030896
PF04140	0004671
PF04140	0006481
PF04140	0016021
PF04142	0005351
PF04142	0008643
PF04142	0000139
PF04142	0016021
PF04144	0015031
PF04144	0016021
PF04145	0005375
PF04145	0035434
PF04145	0016021
PF04147	0032040
PF04152	0004519
PF04152	0030145
PF04152	0006302
PF04152	0005634
PF04153	0006355
PF04153	0005634
PF04159	0016021
PF04162	0019028
PF04166	0050570
PF04166	0051287
PF04166	0008615
PF04166	0055114
PF04177	0009966
PF04178	0016192
PF04179	0016763
PF04183	0015343
PF04183	0019290
PF04185	0016788
PF04186	0016020
PF04188	0016758
PF04188	0006506
PF04188	0005789
PF04188	0016021
PF04189	0003743
PF04189	0006413
PF04192	0006364
PF04192	0032040
PF04194	0005737
PF04196	0003968
PF04196	0006351
PF04196	0019079
PF04197	0003968
PF04197	0019079
PF04198	0030246
PF04204	0008899
PF04204	0019281
PF04204	0005737
PF04205	0010181
PF04205	0016020
PF04206	0030269
PF04206	0006814
PF04206	0005737
PF04206	0012506
PF04207	0030269
PF04207	0006814
PF04207	0005737
PF04207	0012506
PF04208	0030269
PF04208	0050897
PF04208	0006814
PF04209	0004411
PF04209	0006559
PF04209	0006570
PF04209	0055114
PF04210	0030269
PF04210	0015948
PF04210	0016021
PF04211	0030269
PF04211	0015948
PF04211	0016021
PF04216	0005737
PF04218	0003677
PF04223	0008814
PF04223	0006084
PF04223	0005737
PF04223	0009346
PF04226	0016021
PF04227	0016798
PF04231	0004518
PF04234	0005507
PF04234	0046688
PF04234	0042597
PF04245	0009295
PF04258	0004190
PF04258	0016021
PF04259	0030435
PF04261	0004601
PF04261	0020037
PF04261	0055114
PF04262	0004357
PF04262	0006750
PF04263	0004788
PF04263	0005524
PF04263	0009229
PF04265	0004788
PF04265	0009229
PF04267	0008115
PF04267	0046653
PF04272	0005246
PF04272	0042030
PF04272	0006816
PF04272	0016020
PF04273	0016787
PF04275	0004631
PF04275	0006695
PF04275	0005737
PF04277	0008948
PF04277	0015081
PF04277	0071436
PF04277	0016020
PF04279	0016021
PF04280	0015450
PF04280	0006886
PF04280	0005744
PF04281	0006886
PF04281	0005741
PF04288	0007059
PF04288	0030261
PF04288	0005737
PF04295	0016836
PF04300	0030163
PF04309	0006355
PF04309	0009607
PF04310	0003677
PF04310	0005524
PF04310	0007059
PF04310	0030261
PF04310	0009295
PF04313	0003677
PF04313	0004519
PF04313	0006304
PF04316	0045892
PF04316	0019861
PF04319	0009399
PF04321	0008831
PF04321	0045226
PF04326	0005524
PF04333	0016020
PF04335	0016020
PF04336	0008770
PF04336	0006633
PF04344	0003824
PF04344	0050920
PF04344	0009288
PF04345	0008813
PF04345	0006744
PF04345	0005737
PF04346	0034228
PF04346	0034229
PF04346	0016021
PF04347	0043064
PF04347	0016021
PF04347	0019861
PF04349	0016051
PF04349	0042597
PF04353	0006355
PF04354	0000917
PF04354	0016021
PF04355	0019867
PF04362	0005506
PF04364	0003677
PF04364	0003887
PF04364	0006260
PF04369	0042742
PF04369	0005576
PF04371	0004668
PF04371	0009446
PF04376	0004057
PF04376	0016598
PF04377	0004057
PF04377	0016598
PF04381	0006310
PF04382	0008092
PF04382	0030866
PF04382	0005856
PF04384	0016226
PF04389	0008233
PF04389	0006508
PF04390	0043165
PF04390	0019867
PF04397	0003677
PF04406	0003677
PF04406	0003824
PF04406	0005524
PF04406	0006259
PF04406	0005694
PF04408	0004386
PF04410	0030515
PF04410	0031120
PF04410	0042254
PF04414	0016788
PF04421	0005085
PF04421	0007264
PF04423	0004518
PF04423	0005524
PF04423	0008270
PF04423	0006281
PF04428	0016773
PF04431	0030570
PF04433	0005515
PF04434	0008270
PF04440	0005737
PF04441	0045893
PF04442	0005507
PF04443	0047474
PF04443	0008218
PF04444	0005506
PF04444	0018576
PF04444	0009712
PF04444	0055114
PF04446	0000287
PF04446	0008193
PF04446	0006400
PF04449	0009289
PF04451	0005198
PF04451	0019028
PF04452	0008168
PF04452	0006364
PF04453	0010033
PF04453	0016044
PF04453	0019867
PF04454	0008233
PF04454	0042742
PF04464	0047355
PF04464	0016020
PF04466	0006323
PF04471	0003677
PF04471	0004519
PF04471	0009307
PF04472	0000917
PF04479	0006950
PF04479	0016021
PF04487	0006355
PF04487	0005634
PF04492	0006260
PF04493	0004519
PF04493	0006281
PF04494	0006355
PF04494	0005634
PF04496	0019028
PF04498	0005198
PF04498	0019028
PF04501	0005198
PF04501	0019028
PF04503	0003677
PF04503	0005634
PF04505	0009607
PF04505	0016021
PF04506	0005319
PF04506	0006869
PF04506	0016021
PF04508	0016032
PF04509	0016787
PF04512	0005198
PF04512	0019028
PF04512	0019031
PF04513	0005198
PF04513	0019028
PF04513	0019031
PF04514	0003723
PF04517	0004857
PF04517	0019054
PF04522	0003723
PF04522	0003968
PF04522	0006351
